is_simulcast,episode_count,audio_locales,title,keywords,subtitle_locales,description,content_provider,is_dubbed,series_launch_year,is_mature,is_subbed,id,season_count,maturity_ratings,average,total,1s_displayed,1s_unit,1s_percentage,2s_displayed,2s_unit,2s_percentage,3s_displayed,3s_unit,3s_percentage,4s_displayed,4s_unit,4s_percentage,5s_displayed,5s_unit,5s_percentage,season_tags
False,13,ja-JP,Police in a Pod,slice of life,"ar-SA, es-419, fr-FR, pt-BR, de-DE, en-US","Officer Mai Kawai has had enough! She’s sick of being a police officer—but just when she’s about to hand in her resignation, the arrival of a brilliant (and beautiful) ace detective named Seiko Fuji changes her mind. Will Fuji reignite Mai’s passion for policing? And will Mai uncover the mystery of why Fuji was transferred to this ordinary police box?",Kadokawa Pictures Inc.,False,2022,False,True,GJ0H7Q8Z1,1,TV-14,4.5,513,22,,5,8,,2,20,,4,90,,18,373,,73,
True,4,"ja-JP, de-DE, fr-FR, it-IT, hi-IN, es-ES",Zom 100: Bucket List of the Dead,deutsche synchro,"it-IT, hi-IN, ar-SA, en-US, es-ES, pt-BR, ru-RU, fr-FR, de-DE, es-419","With three years under his belt at the company from hell, Akira Tendo is mentally and physically spent. All at the ripe old age of twenty-four. Even his crush from Accounting, Saori, wants nothing to do with him. Then, just when life is beginning to look like one big disappointment, it happens. The zombie apocalypse descends on Japan! Surrounded by hordes of hungry zombies, Akira comes to a realization that will forever change his life…

“Wait, does this mean I never have to go to work again?”

Confess to… party like it's… travel Japan coast to…

Now, with his nightmare job no longer, Akira's got his mojo back. Let the bucket listing begin!!",ShoPro,True,2023,False,True,GJ0H7QGQK,1,TV-14,4.9,25152,238,,1,87,,1,172,,1,860,,4,23.8,K,95,summer-2023
False,12,"ja-JP, fr-FR, en-US, hi-IN, en-IN",Tokyo 24th Ward,"sci-fi, drama","ar-SA, fr-FR, it-IT, es-ES, ru-RU, de-DE, en-US, es-419, pt-BR","The Far Eastern Special Administrative Region, also known as the 24th Ward, is a man-made island. Shuta, Ran, and Koki were born and raised on the island. Their family backgrounds, preferences, and personalities are completely different, but they always stuck together. However, one incident changed their relationship forever. 

A year afterward, the three friends are reunited by chance at a memorial service held for the incident. All three of their phones suddenly ring simultaneously. Their friend, who is supposed to be dead, is calling and demands that they make a decision about the future.",Aniplex of America,True,2022,False,True,GJ0H7QJWV,1,TV-14,4.2,1892,114,,7,81,,5,208,,11,367,,20,1.1,K,60,winter-2022
True,49,"en-US, ja-JP",Sorcerous Stabber Orphen,"fantasy, adventure","en-US, es-419, ru-RU, pt-BR, fr-FR, ar-SA, es-ES, it-IT, de-DE, hi-IN","From Studio DEEN (Fate/stay night) comes a remake celebrating the 25th anniversary of the series! Orphen is a powerful sorcerer who is notoriously lazy. Everything changes when he finds a way to save his sis, who was turned into a dragon during their days at magic academy. Betrayed by friends who refused to help, Orphen will stop at nothing to track her down, even if he has to go it alone.",ntv,True,2022,False,True,GJ0H7QXDW,4,TV-14,4.0,1990,187,,10,110,,6,221,,12,433,,22,1,K,53,"winter-2023, spring-2023"
False,13,ja-JP,In the Heart of Kunoichi Tsubaki,comedy,"fr-FR, es-ES, ru-RU, it-IT, de-DE, es-419, ar-SA, pt-BR, en-US","Deep in the mountains in the middle of nowhere lives a group of kunoichi called Akane Class. These kunoichi work hard together to improve their own skills, and they all live by an unbreakable rule: “Contact with men is strictly forbidden.” But everything takes an unexpected turn when Tsubaki, leader of one of the groups, starts experiencing strange feelings whenever the subject of men comes up.",Aniplex of America,False,2022,False,True,GJ0H7QXWZ,1,TV-14,4.3,2022,130,,7,54,,3,158,,8,337,,17,1.3,K,67,spring-2022
False,28,ja-JP,ME & ROBOCO,comedy,"fr-FR, it-IT, es-ES, pt-BR, en-US, de-DE, ru-RU, hi-IN, es-419","Ten-year-old Bondo has always dreamt of owning a cute robot maid. They’re beautiful, sweet, and graceful servants. But when he finally gets his hands on one, she’s not what he expected. Roboco is twice the size of other maids, twice as strong, and twice as weird! Something’s off about this robot. Can Bondo and his friends figure out her secret?",Rakuten Group,False,2023,False,True,GKEH2G031,1,TV-14,3.4,786,265,,34,15,,2,45,,6,63,,9,398,,51,
True,5,"en-US, ja-JP",Saint Cecilia and Pastor Lawrence,"comedy, slice of life, romance","pt-BR, es-419, en-US, ru-RU, es-ES, hi-IN, it-IT, ar-SA, fr-FR, de-DE","In a certain church there lives a cute but lazy saint and an earnest but overprotective pastor who is also a skilled cook. As they live their quiet lives, the saint who is secretly in love and the oblivious pastor weave an unintentionally flirtatious romantic comedy. Where will their frustratingly slow-moving relationship end up--?!",Aniplex of America,True,2023,False,True,GKEH2G0G9,1,TV-14,4.7,1847,60,,4,17,,1,58,,4,124,,7,1.6,K,86,summer-2023
True,3,ja-JP,Tenchi Muyo! GXP Paradise Starting,"sci-fi, adventure, comedy, saber project, takashi asami","fr-FR, en-US, de-DE, ru-RU, it-IT, es-ES, es-419, ar-SA, pt-BR","Seina’s epic misadventures are moving from the depths of space to his home on Earth. While he’s made just as many friends as he did enemies on his journey, it’s time to go back to those he loves on his own planet. But he quickly learns that things aren’t the same as they used to be.",DMM Corporation,False,2023,False,True,GKEH2G0N1,1,TV-14,4.3,415,47,,12,7,,2,15,,4,40,,10,306,,74,"spring-2023, summer-2023"
True,12,"ja-JP, en-US","BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.","fantasy, slice of life, shin oonuma","ru-RU, de-DE, en-US, ar-SA, es-419, es-ES, pt-BR, fr-FR","The best offense is a great defense, and for VRMMO gamer Kaede Honjo, her defense is the best. Under her alias Maple, she and her guild journey through NewWorld Online gaining friends and foes through new battle-filled quests. All those skill points, new defensive techniques, and no pain—Maple can’t be stopped!",Kadokawa Pictures Inc.,True,2022,False,True,GKEH2G428,1,TV-14,4.8,29248,415,,2,248,,1,802,,3,2.6,K,9,25.2,K,87,winter-2023
False,12,"pt-BR, ja-JP, en-US, hi-IN, es-419",Akudama Drive,"action, thriller","en-US, es-419, fr-FR, pt-BR, ru-RU, hi-IN",Six criminals known as Akudama receive missions given to them by a mysterious black cat. But a dangerous journey is about to begin when a civilian girl becomes twisted into the Akudama way of life and witnesses their criminal drives.,"Pierrot Co., Ltd.",True,2022,False,True,GKEH2G440,1,TV-14,4.7,6406,100,,2,68,,2,256,,4,918,,15,5.1,K,80,
False,12,"ja-JP, en-US",Kemono Jihen,"shonen, action","fr-FR, ar-SA, es-419, de-DE, es-ES, ru-RU, pt-BR, en-US","Special detective Kohachi Inugami is sent to investigate a grisly phenomenon involving animal corpses near a remote mountain village. But after meeting a strange boy who agrees to help, he discovers cursed supernatural forces at work.",Bandai Visual,True,2022,False,True,GKEH2G492,1,TV-14,4.7,5514,48,,1,28,,1,186,,4,738,,14,4.5,K,82,
False,12,"en-US, ja-JP",The Greatest Demon Lord Is Reborn as a Typical Nobody,"deutsche synchro, fantasy, adventure, comedy, blade","es-419, ru-RU, de-DE, en-US, es-ES, it-IT, ar-SA, fr-FR, pt-BR","After accomplishing everything he could as king, the most powerful Demon Lord ever, Varvatos, is now bored. To spice things up a bit, he is reborn in the future as Ard Meteor. Not without first recalibrating his powers to be perfectly average. But there’s no way he could have predicted that everyone in the modern world would be weak as hell, making him totally overpowering once again!",Kadokawa Pictures Inc.,True,2022,False,True,GKEH2G4KD,1,TV-14,4.2,29502,1.5,K,5,1.4,K,5,3.2,K,11,5.7,K,20,17.8,K,61,spring-2022
False,24,ja-JP,Love All Play,"sports, olm","it-IT, es-ES, de-DE, fr-FR, ru-RU, es-419, pt-BR, ar-SA, en-US","Ryo Mizushima dreams of being the best badminton player in the world. But despite his natural athleticism and skill—he’s only been able to get so far without a reliable coach. However, everything changes when his talent gets him scouted by one of the most prestigious high school badminton teams. Now, with a pro coach and an elite team to back him up—it’s finally time for Ryo’s journey to soar.",Yomiuri Telecasting Corporation (YTV),False,2022,False,True,GKEH2G4MW,1,TV-14,4.1,1711,133,,8,92,,6,204,,12,352,,21,930,,55,"spring-2022, summer-2022"
False,1,ja-JP,Mobile Suit Gundam,"mecha, sci-fi, gundam",en-US,"Universal Century 0079. The rebel space colonies of the Principality of Zeon launch a war of independence against the Earth Federation, using humanoid fighting vehicles called mobile suits to overwhelm the Federation Forces and conquer half of Earth's surface. Months later, the Federation has finally developed its own prototype mobile suits at a remote space colony. But when the colony suffers a Zeon surprise attack, these new weapons fall into the hands of a motley crew of civilians and cadets. Fate places a youth named Amuro Ray at the controls of the white mobile suit Gundam...",Sunrise,False,2021,False,True,GKEH2G9XV,1,TV-14,4.7,1664,29,,2,16,,1,63,,4,245,,15,1.3,K,79,winter-2021
False,12,ja-JP,Slow Loop,"sports, slice of life","de-DE, en-US, fr-FR, ar-SA, es-419, it-IT, pt-BR","Nervous to meet her new stepdad, Hiyori heads to the place she always feels at home—the ocean. When a curious girl named Koharu shows up, Hiyori decides to teach her how to fish, just like her father did before he died. But after Koharu reveals she’s also meeting her new family that night, the girls come to a startling realization. Their friendship is about to reach a whole new level!",Kadokawa Pictures Inc.,False,2022,False,True,GKEH2GQ1G,1,TV-14,4.7,683,11,,2,8,,2,29,,5,93,,14,542,,80,
False,26,"ja-JP, en-US",Corpse Princess: Shikabane Hime,,en-US,"Makina Hoshimura is one of the living dead. If the girl is to ever find peace, she must hunt down and destroy her own kind. Aided by a secret society of monks, Makina’s quest to rid the world of the undead begins.",King Record Company Limited ,True,2022,False,True,GKEH2GQJ5,1,TV-14,4.4,741,30,,5,16,,3,71,,10,169,,23,455,,62,
False,12,"ja-JP, zh-CN",Ancient Girl's Frame,"action, sci-fi","es-419, fr-FR, pt-BR, de-DE, hi-IN, ar-SA, en-US","When monstrous creatures from deep space terrorize earth, a chosen group of soldiers called the Ancient Girls must protect everyone. Trained to pilot specialized mecha, Gs Frames, these girls are humanity’s last hope. Will their sacrifice be deliverance?",Bilibili Inc,True,2022,False,True,GKEH2GQKX,1,TV-14,3.7,139,31,,23,4,,3,16,,12,17,,13,71,,52,
False,26,"pt-BR, ja-JP, en-US, es-419",Scarlet Nexus,"fantasy, action, sci-fi","en-US, pt-BR, fr-FR, ru-RU, es-419, es-ES, de-DE","Solar calendar year 2020: grotesque organisms called Others have begun eating people. To take down this new enemy, the Other Suppression Force is formed. Saved by this elite team as a child, psychokinetic Yuito withstands the training to enlist. On the other hand, prodigy Kasane was scouted for her abilities. But Kasane’s dreams tell her strange things, dragging the two into an unavoidable fate.",Sunrise,True,2023,False,True,GMEHME4J3,1,TV-14,4.1,1690,128,,8,104,,7,195,,12,353,,21,910,,54,
False,13,"es-419, pt-BR, ja-JP, en-US",Vivy -Fluorite Eye's Song-,"music, sci-fi, drama","en-US, es-419, de-DE, pt-BR, ar-SA, fr-FR","NiaLand is an A.I. theme park that brings dreams to life with science. Vivy, the first autonomous android to work there, has hopes of making people happy with her singing. One day, an A.I. teddy bear named Matsumoto appears, claiming to have come from 100 years in the future—where a war between A.I. and humans rages. Their century-long journey starts now!",Aniplex of America,True,2022,False,True,GMEHME4M4,1,TV-14,4.9,8135,46,,1,33,,1,141,,2,497,,7,7.4,K,92,
False,12,ja-JP,RPG Real Estate,"fantasy, slice of life","de-DE, en-US, it-IT, es-419, ru-RU, pt-BR, es-ES, fr-FR, ar-SA","In need of a home? Look no further than RPG Real Estate! Fifteen years after the demon king was destroyed, peace was restored to the land, leaving Kotone, like so many, looking to this agency for a place to live. They’ll find your dream fantasy home, but for Kotone, it’s also where she works. With her three colleagues, no cloud is too high or water too shaky for them to find you a wonderful place!",Kadokawa Pictures Inc.,False,2022,False,True,GMEHME4PQ,1,TV-14,4.2,1848,140,,8,65,,4,176,,10,377,,21,1.1,K,59,spring-2022
False,13,ja-JP,Fanfare of Adolescence,"sports, drama","es-419, es-ES, fr-FR, ar-SA, en-US, it-IT, pt-BR, ru-RU, de-DE","The jockey curriculum at the Horse Racing School... A school with incredibly difficult entrance requirements, where only one out of every ten to twenty applicants is accepted, and students need not just book smarts, but also physical and athletic abilities. There, a boy who is a popular idol meets his real dream for the first time. A boy who grew up on an island dreams of spending his days racing with horses. A boy from England is unsure of the path his parents have chosen for him, but still chooses to follow his dreams. This is a story about boys who pursue their dream of becoming a jockey.",Aniplex of America,False,2022,False,True,GMEHME4QD,1,TV-14,3.9,672,82,,13,34,,6,90,,14,117,,18,349,,52,spring-2022
False,12,"en-US, ja-JP",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,"fantasy, action, studio palette, deutsche synchro","es-419, de-DE, it-IT, fr-FR, ru-RU, es-ES, pt-BR, en-US, ar-SA","The world's number one assassin has been reincarnated as the eldest son of a family of aristocrat assassins. In exchange for being reincarnated in another world, a goddess has imposed upon him one condition.

""Kill the Hero who is prophesied to destroy the world.""

This was to be the mission in his new life. The synergistic effect of the vast knowledge and experience he gained that made all manner of assassinations possible in the modern world, and the secret techniques and magic of the fantasy world's most powerful family of assassins turn him into the greatest assassin of all time.",Kadokawa Pictures Inc.,True,2021,False,True,GMEHME55K,1,TV-14,4.7,44705,789,,2,476,,2,1.3,K,3,4.7,K,11,37.4,K,84,fall-2021
True,6,ja-JP,Undead Murder Farce,"supernatural, fantasy, drama","ru-RU, ar-SA, de-DE, en-US, es-419, es-ES, pt-BR, fr-FR, it-IT","In this world, creatures like vampires and werewolves still walk about, but Aya Rindo can’t say the same for herself. This beautiful disembodied head, carried by her maid Shizuku Hasei, is a detective in search of her stolen body. One evening, they meet half-human Oni Slayer Tsugaru Shunichi, who offers a lending hand. Now, the trio is traveling through Europe, solving mysteries along the way.",Fuji Creative Corporation,False,2023,False,True,GMEHME7XV,1,TV-14,4.9,5617,59,,2,23,,1,76,,2,265,,5,5.2,K,93,summer-2023
False,1,ja-JP,To Every You I've Loved Before,,"fr-FR, en-US, es-ES, ru-RU, de-DE, es-419, pt-BR, it-IT","While struggling to make friends after his parents’ divorce, Koyomi Takasaki meets Kazune Takigawa, but apparently, they already have. Kazune reveals that she’s from World Line 85, an alternate universe in which she and Koyomi are lovers. But in a reality where moving between dimensions is natural, could Koyomi be the one from another world?",Dentsu Tec,False,2023,False,True,GMEHME81V,1,TV-14,4.8,2961,51,,2,39,,2,75,,3,268,,10,2.5,K,86,spring-2023
False,12,"ja-JP, en-US",Handyman Saitou in another world,fantasy,"it-IT, ru-RU, pt-BR, en-US, es-ES, de-DE, es-419, ar-SA, fr-FR","Handyman Saitou has never felt special in his life. When he’s dropped into a medieval fantasy world, he gathers a party of unique beings to survive. Surrounded by a heavy warrior, a spell-forgetting wizard, and even a divine fairy princess, he yearns to be helpful. But after Saitou saves everyone during a raid, it’s clear that having a handyman on an adventure isn’t just useful, it’s essential!",Kadokawa Pictures Inc.,True,2023,False,True,GMEHME849,1,TV-14,4.7,17815,380,,3,328,,2,778,,5,2.1,K,12,14.2,K,80,winter-2023
True,13,"ja-JP, en-US",My Clueless First Friend,slice of life,"de-DE, fr-FR, ru-RU, es-ES, pt-BR, it-IT, en-US, ar-SA, hi-IN, es-419","Fifth grader Nishimura isn’t too proud of her “Grim Reaper” moniker given by her bullying schoolmates, but the new kid loves it. The once lonely target of everyone’s ridicule starts to get out of her shell with the help of her new cheerful yet airheaded friend, Takada. Together they’ll embark on a sweet and touching journey of summer fun and friendship!",Yomiuri Telecasting Corporation (YTV),True,2023,False,True,GMEHME8K8,1,TV-14,4.9,8674,61,,1,53,,1,159,,2,517,,6,7.9,K,91,spring-2023
True,12,ja-JP,Stella of the Theater: World Dai Star,music,"es-ES, it-IT, ru-RU, hi-IN, en-US, ar-SA, es-419, fr-FR, pt-BR, de-DE","Theater has taken the entire world by storm in the 20th century, and teenager Kokona Ohtori aims to take the big stage. Performers who shine the brightest are called Dai Stars, and for Kokona, her first step into stardom is auditioning for the prominent theater troupe—Sirius. As she cultivates her unique sense for the stage, a story of passion and aspiration unfolds in this super-theater age.",Gree,False,2023,False,True,GMEHME8PE,1,TV-14,4.4,731,62,,9,18,,3,46,,7,77,,11,528,,73,spring-2023
True,12,"pt-BR, ja-JP, es-419",Yuri Is My Job!,"comedy, slice of life, studio lings","es-419, ar-SA, it-IT, es-ES, pt-BR, fr-FR, hi-IN, en-US, ru-RU, de-DE","Worried about her reputation, Hime covers shifts for a cafe manager she accidentally injures to maintain her picture-perfect princess image. But this cafe has a peculiar theme—private school. To put on her best barista schoolgirl act, she’ll be trained by the most graceful girl there, Mitsuki. Under her guidance, Hime’s feelings start to brew, but there’s just one problem—Mitsuki can’t stand her!","Happinet Co., Ltd.",True,2023,False,True,GMEHME8VE,1,TV-14,4.1,3971,481,,13,138,,4,283,,8,523,,14,2.5,K,65,spring-2023
False,12,"ja-JP, pt-BR, es-419",FUUTO PI,"action, sci-fi","ar-SA, en-US, es-419, es-ES, ru-RU, fr-FR, pt-BR, de-DE, it-IT","In Fuuto, better known as the Windy City, mysterious beings called Dopants wreak havoc by using the dangerous Gaia Memories. However, there are also heroes who utilize the Gaia Memories to fight these criminals: a half-boiled and indecisive PI named Shotaro Hidari, and his partner Philip, an intellectual-type PI. The two transform into Kamen Rider W—the legendary hero of Fuuto city!",ADK,True,2022,False,True,GMEHMEWK0,1,TV-14,4.7,3313,88,,3,48,,2,124,,4,303,,10,2.8,K,84,summer-2022
False,12,"en-US, ja-JP",ASTRA LOST IN SPACE,sci-fi,"es-419, ar-SA, fr-FR, pt-BR, en-US","Eight high school students and a kid are flown out to Planet Camp, tasked with surviving on their own for a few days. But shortly after arriving, an ominous glowing orb warps them to an unknown quadrant of space, nearly 5,012 light years away.",Kadokawa Pictures Inc.,True,2022,False,True,GMEHMEWZM,1,TV-14,4.8,2160,23,,2,6,,1,48,,3,215,,10,1.9,K,87,
True,25,ja-JP,BIRDIE WING -Golf Girls' Story-,sports,"pt-BR, es-ES, ar-SA, de-DE, en-US, it-IT, ru-RU, fr-FR, es-419","Fore! After Eve’s first meet up with Aoi on the grass left her in defeat, she’s had her eyes set on a rematch to return the favor. Both these up and coming golfers are highly skilled, highly unique and most of all, highly competitive. With dreams of making it pro, a rivalry is getting in full swing as they both battle it out in the biggest tournaments.",Sunrise,False,2022,False,True,GNVHKN714,1,TV-14,4.7,4453,159,,4,73,,2,103,,3,399,,9,3.7,K,84,"spring-2022, spring-2023"
False,12,"ja-JP, en-US",Miss Caretaker of Sunohara-sou,"comedy, slice of life, mirai minato","en-US, es-419, pt-BR, hi-IN","Feminine-featured Shiina Aki is at odds with his masculinity. To fix this, he heads to Tokyo to attend a new school and to meet new people. But now Aki is living with three older female classmates and his voluptuous dorm room caretaker!",Bilibili Inc,True,2022,False,True,GNVHKN77P,1,TV-14,4.6,1347,58,,5,24,,2,59,,5,177,,14,1,K,77,
False,12,"en-US, ja-JP",Cautious Hero: The Hero is Overpowered but Overly Cautious,fantasy,"fr-FR, de-DE, ar-SA, pt-BR, en-US, es-419, es-ES","Goddess Ristarte summons Seiya Ryuuguuin, an OVERLY cautious hero to save the world of Gaeabrande. Seiya is obsessed with muscle training and buying extra armor to deal with low level creatures. It’s simply one cautious mission at-a-time for this hero!",Kadokawa Pictures Inc.,True,2022,False,True,GNVHKN78X,1,TV-14,4.7,14256,174,,2,183,,2,550,,4,2.1,K,15,11.3,K,80,
False,14,"ja-JP, en-US",Shikimori's Not Just a Cutie,"deutsche synchro, romance, slice of life, drama","es-ES, it-IT, fr-FR, ru-RU, de-DE, ar-SA, pt-BR, es-419, en-US","The ultimate ""heartthrob girlfriend"" appears! Naturally unlucky high school student Izumi's girlfriend is his classmate Shikimori. She has a beautiful smile and kind personality and always seems happy when she's with Izumi. She's a pretty, cute, and loving girlfriend, but when Izumi's in trouble... she transforms into a super cool ""heartthrob girlfriend!"" The fun lives of the cute and cool Shikimori, Izumi, and their good friends never end! This 1000% precious romantic comedy begins now!",Kodansha Ltd.,True,2022,False,True,GNVHKN7M4,1,TV-14,4.4,31138,1.5,K,5,943,,4,2,K,7,4.3,K,14,22.4,K,72,spring-2022
True,5,"pt-BR, es-419, ja-JP",CLASSROOM FOR HEROES,"action, fantasy","hi-IN, en-US, es-419, pt-BR, ru-RU, fr-FR, es-ES, de-DE, ar-SA, it-IT","Rosewood Academy isn’t for your average student. This prestigious school specializes in training future heroes destined to protect humanity. Among them is Earnest Flaming, a young girl with unmatched skill who holds the highest record. But her reign at the top is challenged when she’s assigned to mentor a new and carefree student, Blade, whose power rivals her own!",Bandai Visual,True,2023,False,True,GNVHKN9N3,1,TV-14,4.4,5342,355,,7,202,,4,368,,7,512,,10,3.9,K,74,summer-2023
False,12,zh-CN,Drowning Sorrows in Raging Fire,director:,"es-419, fr-FR, pt-BR, en-US, de-DE, hi-IN","As the new director of a department that deals in the supernatural, Xuan Ji encounters Sheng Lingyuan, a revived emperor who ruled thousands of years ago. Together, they realize their meeting wasn’t by chance, but part of bigger conspiracies at play.",Bilibili Inc,True,2022,False,False,GNVHKNG1Q,1,TV-14,4.3,321,31,,10,4,,2,15,,5,45,,15,226,,71,
False,12,"en-US, ja-JP",Battle Athletes Victory ReSTART!,"comedy, sci-fi","en-US, fr-FR, pt-BR, es-419, de-DE","Aspiring athletes from around the galaxy gather to compete in a tournament where the winner will be crowned the Cosmic Beauty. What begins as rivalry grows into friendship among the athletes, including a lunar refugee and her kangaroo companion, the daughter of an arms-dealing CEO, a mysterious loner, and Earth’s representative…a humble potato farmer named Kanata Akehoshi.",Starry Cube,True,2022,False,True,GNVHKNGMQ,1,TV-14,3.4,110,20,,19,6,,6,26,,24,25,,23,33,,30,
True,12,"fr-FR, hi-IN, de-DE, it-IT, ja-JP, en-US",KamiKatsu: Working for God in a Godless World,"fantasy, comedy, deutsche synchro","ru-RU, es-419, it-IT, hi-IN, pt-BR, es-ES, fr-FR, en-US, ar-SA, de-DE","As heir to a cult leader, Yukito centers his life around the mysterious goddess Mitama. But everything changes after he’s killed during a ritual gone wrong. To his surprise, Yukito is reborn into a world with no concept of god! And in this world, life and death are decided by the Imperial State. As Yukito fights to protect his new village, someone from his past life lends a helping hand.",Kadokawa Pictures Inc.,True,2023,False,True,GNVHKNP4J,1,TV-14,4.4,16886,1.1,K,7,574,,4,1.1,K,7,2.4,K,14,11.7,K,70,spring-2023
True,13,ja-JP,My Love Story with Yamada-kun at Lv999,"romance, comedy","es-ES, it-IT, pt-BR, de-DE, ar-SA, es-419, en-US, ru-RU, fr-FR, hi-IN","Akane Kinoshita, a female college student, faces the absolute worst situation when she ends up breaking up with her boyfriend after he has an affair with a woman he met playing an online game.
While relieving her stress by rampaging through the open hunting grounds of an online game, 
Akane spills everything about her heartbreak to “Yamada”, a player she met by chance who happens to be in the same guild.
“I don't care,” is his curt reply.
But when Akane gets a makeover and joins an offline event to get back at her ex-boyfriend, 
she hears those dreadful words again.
And that was Akane's fateful encounter with “Yamada”─！",Aniplex of America,False,2023,False,True,GNVHKNPQ7,1,TV-14,4.9,46077,325,,1,160,,1,583,,2,2.3,K,6,42.7,K,93,spring-2023
True,12,"pt-BR, ja-JP, es-419, en-US, fr-FR, de-DE",NieR:Automata Ver1.1a,"sci-fi, action, drama","ru-RU, fr-FR, ar-SA, it-IT, pt-BR, de-DE, es-ES, en-US, es-419","The distant future, 5012.

The sudden aerial invasion of Earth by <Aliens> and their creations <Machine Lifeforms> led mankind to the brink of extinction. The surviving number of humans who took refuge on the moon to organize a counterattack using <android> soldiers to recapture Earth. However, the war reaches a stalemate as the <Machine Lifeforms> continue to multiply infinitely. In turn, humanity deploys a new unit of android soldiers as an ultimate weapon: YoRHa.

Newly dispatched to Earth 2B joins 9S, the analyst currently stationed there, where amid their mission, they encounter a myriad of mysterious phenomena...

This is the story of these lifeless <androids> and their endless fight for the sake of mankind.",Aniplex of America,True,2023,False,True,GNVHKNPW1,1,TV-14,4.8,18231,401,,3,181,,1,425,,3,1,K,6,16.2,K,89,winter-2023
False,12,"en-US, ja-JP",How Heavy Are the Dumbbells You Lift?,"deutsche synchro, sports","pt-BR, en-US, es-419, it-IT, es-ES, de-DE","Hibiki Sakura’s love for food is starting to affect her size, but training at her local gym is pretty intimidating! After meeting her handsome personal trainer, Machio, Hibiki bites the bullet and starts her quest for a hot bod!",Kadokawa Pictures Inc.,True,2022,False,True,GP5HJ80VJ,1,TV-14,4.7,3741,71,,2,33,,1,162,,5,527,,15,2.9,K,79,
False,12,"ja-JP, en-US",After School Dice Club,slice of life,"ar-SA, de-DE, es-419, fr-FR, pt-BR, en-US, hi-IN","During a beautiful spring day in Kyoto, Aya and Miki follow the student council president Midori to a board game shop. The three students end up discovering a German board game that causes them to realize their shared passion for games. In the coming days, many more board games will be found and played!",ABC Asahi,True,2022,False,True,GP5HJ81N9,1,TV-14,4.5,598,10,,2,15,,3,29,,5,139,,24,405,,68,
False,11,"ja-JP, en-US",The Millionaire Detective - Balance: UNLIMITED,"thriller, action","en-US, it-IT, es-419, fr-FR, ar-SA, pt-BR, de-DE","Detective Daisuke Kambe views the world only in terms of money unlike his new partner, Haru Kato, who values all life. They do share one thing in common—working for the MCPTF. Working together is going to be harder than the mysteries they solve.",Aniplex of America,True,2022,False,True,GP5HJ855D,1,TV-14,4.7,6697,115,,2,67,,2,296,,5,977,,15,5.2,K,79,
False,24,"en-US, ja-JP",By the Grace of the Gods,fantasy,"es-419, es-ES, it-IT, fr-FR, de-DE, pt-BR, ar-SA, en-US, ru-RU","Only 39 years into a life full of bad luck, Ryoma Takebayashi passes away in his sleep! Taking pity on him, three divine beings show compassion by reincarnating him as a young boy to a magical, new world. Now he spends his time researching and caring for slimes. But after healing an injured traveler, Ryoma decides to set out with his new friends on a journey to use his power to help others.",Toei Company,True,2022,False,True,GP5HJ85ED,2,TV-14,4.7,21080,272,,2,238,,2,728,,4,2.3,K,11,17.6,K,84,winter-2023
True,36,"fr-FR, es-419, en-US, pt-BR, ar-SA, es-ES, it-IT, zh-CN",Link Click,"fantasy, drama, director:","ru-RU, de-DE, es-419, pt-BR, it-IT, ar-SA, es-ES, fr-FR, en-US","Using superpowers to enter their clientele’s photos one by one, Cheng Xiaoshi and Lu Guang take their work seriously at “Time Photo Studio,” a small photography shop set in the backdrop of a modern metropolis. Each job can be full of danger, but nothing is more important than fulfilling every order, no matter the scale…or peril involved!",Bilibili Inc,True,2023,False,True,GP5HJ8E81,3,TV-14,4.8,11946,316,,3,66,,1,134,,2,594,,5,10.8,K,91,summer-2023
False,13,"ja-JP, en-US",Raven of the Inner Palace,"drama, fantasy","fr-FR, en-US, ar-SA, pt-BR, de-DE, es-419, es-ES, it-IT, hi-IN, ru-RU","What is the true identity of the solitary Raven Consort?

The Raven Consort is a special consort living deep in the inner palace who, despite her title, does not perform nighttime duties for the emperor. Some who have seen her say she has the appearance of an old woman, while others describe her as a young girl. The Raven Consort's name is Shouxue. She has the ability to use mysterious arts and will accept any favor asked of her, whether it is to find something lost or to curse someone to death.

The current emperor, Gaojun, visits her one night to ask a favor. Their meeting exposes a secret that will turn history on its head...",Aniplex of America,True,2022,False,True,GP5HJ8E99,1,TV-14,4.8,9071,82,,1,37,,1,164,,2,729,,9,8.1,K,89,fall-2022
False,1,"es-ES, es-419, it-IT, en-US, de-DE, pt-BR, ja-JP, th-TH, pl-PL, fr-FR, pt-PT, hi-IN, zh-TW, ca-ES",Dragon Ball Movies,deutsche synchro,"fr-FR, th-TH, es-ES, it-IT, ca-ES, zh-TW, ms-MY, es-419, tr-TR, pl-PL, en-US, pt-BR, ar-SA, de-DE, pt-PT",,Toei Animation,True,2023,False,True,GQWH0M1GG,1,TV-14,4.8,3958,131,,4,25,,1,77,,2,177,,5,3.5,K,90,
